Ticker,最新价,公司主营,市值,1日涨幅,5日涨幅,20日涨幅,连涨天数,成交量倍数,20日平均成交额,距离52周高点,信号
PRU,124.75,,,0.016376097207215112,0.026748971193415683,0.05496828752642702,4,0.4428069776579524,245001652.63507843,0.0,20日新高
ROKU,154.08,,,0.015086689809683751,0.02672082568885692,0.07133913213970611,2,0.5286487022429824,398602940.22727966,0.0,20日新高
DBX,35.93,,,0.0683912924178045,0.026571437290736633,0.1838550198870159,1,1.187738220228437,142336316.482172,0.0,20日新高
BNS,90.65,,,0.003542562696087659,0.026381361402917136,0.011267315295710567,3,0.32963929829390287,204582141.02840424,0.0,20日新高
GBCI,49.77,,,0.011996749673175433,0.026185576448735537,-0.08695648522698785,5,0.38102427128091976,62863319.54950333,-0.08695648522698785,连续5天上涨
KFY,84.83,,,0.018367331611575333,0.02612802358716837,0.07556737513529432,2,0.4563392187606517,29797178.279838562,0.0,20日新高
AVPT,13.75,,,0.05606755119590168,0.0261194321965299,0.05042015582265891,3,1.1374478348238735,28885670.70708275,-0.17218546088247422,20日新高
HWC,79.37,,,0.004175124332391755,0.026115117159785983,0.002652843289005169,3,0.6130138540646154,69787773.06026459,0.0,20日新高
GBDC,13.4,,,0.023682159077828224,0.02603362848311086,0.005251289964355532,1,1.5425670425974451,13477399.986805916,-0.004260635644148136,20日新高
MUFG,23.1,,,0.014938495130436769,0.025754880635719735,0.04383195921773009,2,0.7327076250905119,72588750.87952614,0.0,20日新高
BN,45.11,,,0.009398120307651192,0.02569352159792615,0.01828445569392656,1,1.0143545999072954,191896907.96045303,-0.07950168471988717,20日新高
ZBH,99.57,,,0.017162123972323196,0.024488087186259833,0.06207999674479159,2,0.7901990300649531,250681148.37215424,-0.06584824008891121,20日新高
HOMB,31.35,,,0.007390730592345074,0.024465103993022153,0.029138459652357396,3,0.4778530831873346,55260275.7634449,0.0,20日新高
FRO,40.52,,,0.024008106400458473,0.02426691231413347,0.09012651207546218,2,1.2925993303571428,69253704.42676544,-0.05503732629583391,20日新高
CWK,14.37,,,0.04055028594690846,0.024233796084035086,0.03904555060245607,2,0.6114199197700169,28394979.856686592,-0.16453492743315024,20日新高
BBT,32.36,,,0.00998750579526786,0.024050639864153345,0.03851093609806666,4,0.459760961235584,24308216.7208004,0.0,20日新高
LYV,186.06,,,0.0039388966725664165,0.023601216841599548,0.03452872529514317,2,1.3087040956599534,372661834.26620483,-0.002840445842214989,20日新高
MC,70.38,,,0.06201902547978433,0.023374369199881118,0.014753607137647728,2,0.9468194123675073,65491891.06555939,-0.06745877543428336,20日新高
WSBC,42.7,,,0.007313078031482956,0.02324469761187875,0.03691113274646152,4,0.644529876078688,40400485.84182739,0.0,20日新高
KT,18.96,,,0.023205525196609678,0.023205525196609678,0.0742209345187208,1,1.19354900382681,29687749.86264229,-0.22738392921265216,20日新高
NIC,178.16,,,0.004227495544323556,0.022908684245915634,0.07630039857399051,3,0.6674124955805849,33797989.57778931,0.0,20日新高
BFC,158.42,,,0.009366048099942903,0.022394329067732865,0.034005555947844934,3,0.45618872870249016,14375309.552001953,0.0,20日新高
SCHW,110.06,,,0.006584975716279695,0.02229234455552076,0.07062251256141172,2,0.6383207467586964,842624443.8261032,0.0,20日新高
PRLB,92.32,,,0.01674005057246508,0.022256695721050823,0.1964747966978051,4,0.7231571377202445,15853775.603523254,0.0,20日新高
OGS,81.01,,,0.00783783160412721,0.022208228848334066,0.03792439421827787,2,0.6678921011823039,40110244.38961029,-0.09880473989392047,20日新高
CNS,85.65,,,0.009785449587844441,0.022040436189369794,0.06502997956710499,3,0.63078799351985,22527970.24925232,0.0,20日新高
MS,218.38,,,0.0034001355230626196,0.02166084155701764,0.005550860592768103,2,0.4712366061280106,1177790637.2925568,-0.03923812249966485,20日新高
QCRH,106.59,,,0.007847902655968575,0.021564118065652282,0.0643034919010721,3,0.7773668254655695,11697221.854438782,0.0,20日新高
USB,65.17,,,0.002307006053881455,0.0213132231058617,0.018122105827243384,5,0.37854826991819557,506174781.84503555,0.0,连续5天上涨 / 20日新高
BIIB,210.65,,,0.008522041561298543,0.021184773817373603,0.008280661222962893,2,0.8021060064018075,218142959.52346802,-0.027604721652307873,20日新高
IVZ,32.36,,,0.02599872133867076,0.021142318239278257,0.06798684571488,2,0.7143994957215483,159640990.5147648,0.0,20日新高
INGR,105.1,,,0.013012033485504615,0.021082271082400794,0.027973402485418575,1,0.580237935033142,71510864.72305298,-0.16378866068557152,20日新高
HTGC,16.93,,,0.019879513019435135,0.020907554813623497,0.06331534066848188,1,1.0998009413428087,25855975.728902817,-0.028057060419329982,20日新高
SNY,43.78,,,0.0016014572475497868,0.020750743817059547,-0.00972631336983687,7,0.6356242484912292,151617932.61573792,-0.11714240855248426,连续5天上涨
KLAR,20.68,,,0.0815899266458886,0.02073050698662926,0.07596259333926447,2,1.1642670050791952,63409567.61590958,-0.5452946237176037,20日新高
CSWC,25.25,,,0.005575443498425203,0.02020202020202011,0.04295749503742696,2,0.8412472946565527,17304420.52260399,0.0,20日新高
TMP,101.13,,,0.00807413836780091,0.01955844886455549,0.06866410929641797,3,0.6419815200038702,10099461.220092773,0.0,20日新高
AMP,570.68,,,0.009927947473495458,0.0193990661453316,0.07361614347613155,4,0.4215992087644553,283846940.63323975,0.0,20日新高
MTG,30.84,,,0.00652744017374296,0.019167214782519038,0.060544893944474376,3,0.6965267859167064,52777739.308366776,0.0,20日新高
AAMI,93.16,,,0.010521761525276396,0.01914451296237507,0.12146387389374014,3,0.8284375821601855,35815413.29082489,0.0,20日新高
SATA,99.7,,,0.0030180625528981597,0.019076911079484615,0.01945557225279404,2,0.7968806751415447,13634632.100524902,0.0,20日新高
IBP,246.08,,,0.012883329582750846,0.018922642657297484,0.07651255861306883,2,0.3979332792856019,95872232.92129517,-0.2778853557464068,20日新高
CHCO,147.98,,,0.005162304717662547,0.018865258405019514,0.07465503999365275,4,0.4518027961736571,19247761.319961548,0.0,20日新高
BMO,184.16,,,0.0032140127164050902,0.01847138702910156,0.015488989798337016,2,1.4666582879670849,134701388.82537842,0.0,20日新高
STRC,95.77,,,0.004773584325718838,0.018179875918106658,0.12746462921051216,1,0.969386845039019,113241457.05467224,-0.010664500223319884,20日新高
BBVA,28.65,,,0.005263144509834117,0.018123675904180958,0.11478594428078193,1,1.5012281697917287,43616572.840185165,0.0,20日新高
FRPT,72.73,,,0.005808405649571524,0.01762980431943073,0.29343773695576036,4,0.5392503265568281,88183706.59610748,-0.14935668588381756,20日新高
COF,223.83,,,0.006248873288942525,0.017409099232066794,0.05615066090941889,4,0.5093205904500326,849003385.2478027,-0.12518063483629027,20日新高
HSY,186.12,,,0.010258912411003962,0.016937989139764298,0.06524721735826966,2,0.5414190452275327,286893424.45480347,-0.20623467303471898,20日新高
RY,215.0,,,0.007120125083761364,0.01678885364385585,0.0010275098845342612,2,0.3550306768428702,290703346.1923981,-0.0072427069162651625,20日新高
NEE,86.01,,,0.002681316859485694,0.016666710254618966,-0.037381045270616364,5,0.689514316277973,915456070.7452393,-0.11483465585305075,连续5天上涨
SUNB,81.23,,,0.00919375714752202,0.016645829858012107,0.11289225557374905,2,1.541785640644975,137812514.28115845,-0.04632554248347276,20日新高
SEIC,106.385,,,0.008006454551572784,0.01619065484092319,0.06109116167459794,2,0.6334666180416265,77867135.05973816,0.0,20日新高
KNSL,376.97,,,0.009236486154707402,0.016173814540950904,0.17946878538868583,2,0.3774943327792051,117082914.86801147,-0.21146680970958032,20日新高
RMD,226.74,,,0.003274360589221592,0.015678193486279746,0.11826796032744835,4,0.6868899202124826,297772775.6160736,-0.22213189911712405,20日新高
LYG,6.2,,,0.001615468812962817,0.015194489892240925,0.04213164416588744,2,0.46883337162418653,97168686.33061409,0.0,20日新高
BCAT,16.19,,,0.008722822657448948,0.014411058606573102,0.03582856145338753,1,1.253164006495845,11539605.963993073,0.0,20日新高
CATY,64.61,,,0.00232704821609353,0.01412653490522886,0.01396734734146965,3,0.6661952168906733,30936190.295772552,0.0,20日新高
DASH,216.26,,,0.01774195922731603,0.014067336008975806,0.1604421216921994,3,0.7556495784022511,821509544.4098663,-0.23241285581456617,20日新高
PYPL,60.59,,,0.023479719117142528,0.013549705417048807,0.06804161187199975,2,0.6705900877736373,801210553.0643845,-0.1972318043545459,20日新高
RACE,412.29,,,0.012475177909292867,0.013495626638875713,0.09727476249666189,2,0.6195604544094511,202915079.99343872,-0.17267097215111737,20日新高
OMF,65.29,,,0.009899448948848866,0.012400280945898512,0.09545785243977623,2,1.0780554311392867,62413230.62637329,-0.034607600297321794,20日新高
OFG,53.54,,,0.012481086121045148,0.012289686772167352,0.04631625623196456,3,0.5333218564935959,15175568.03396225,0.0,20日新高
SFBS,91.53,,,0.011940319154158718,0.011940319154158718,0.06331316022667677,2,0.6119029063468228,23233612.029838562,0.0,20日新高
FBP,29.39,,,0.006162283834903137,0.011355813137326587,0.055675259646737585,4,0.5996522146649483,46476825.37639618,0.0,20日新高
NMIH,45.44,,,0.012477663664575811,0.011125946045375201,0.1058651364801011,2,0.6758468901508466,20910649.159736633,0.0,20日新高
OGN,13.72,,,0.004392417297725437,0.011053837551802115,0.017049703470201072,4,0.6318095926246082,35827627.761735916,0.0,20日新高
PEN,326.75,,,0.0005205874049993842,0.010952658143347893,0.03163574232346544,3,0.3463750796685787,120532410.52658081,-0.09084583876172336,20日新高
LIND,34.48,,,0.0075978466469459605,0.010847227360426315,0.3160304785566701,2,1.082902437174348,26036911.504917145,0.0,20日新高
ERIC,10.27,,,0.008840879164034199,0.010826831890118793,0.03842265937811362,3,0.45296343944142065,134325274.38295364,-0.2525472613652091,20日新高
SYF,80.08,,,0.008437201083583368,0.010473209224664881,0.0862477694203374,2,0.6884077925478764,272260555.91854095,-0.08352140961162335,20日新高
ADP,276.23,,,0.025619220874282922,0.009944795888947366,0.07666827882332705,1,0.6855889865413449,665135118.9981842,-0.08129837542706175,20日新高
ATAI,7.25,,,0.0027662490835065334,0.009749327762529347,0.013986000461365,2,0.20695973129928952,140887011.197083,0.0,20日新高
FBK,62.08,,,0.00048352287450503795,0.008505420362626692,0.05639101014424619,2,0.4997028619089819,22966973.52104187,0.0,20日新高
BOKF,145.65,,,0.006009083606318688,0.00816773493327938,0.017748538014813464,3,0.5147360825886662,38419271.013793945,0.0,20日新高
CCS,71.76,,,0.018594822494466756,0.0071579247190241,0.08349688206256056,2,0.3663181047849133,19013661.74736023,-0.030859160151102127,20日新高
CFG,74.11,,,0.0027059523519510353,0.006929376994617709,0.04880719625365004,2,0.4080394243099593,297297819.5434952,0.0,20日新高
GLNG,51.21,,,0.0027413234870770076,0.0037240028421063887,0.029139887697945843,4,2.3408304417143393,63192410.39949417,-0.10270857887420637,20日新高
GBTG,9.46,,,0.002118692653888754,0.0031813077412867763,0.0063830236225137504,1,0.898242067298601,13700562.851285934,-0.005257643483857488,20日新高
AES,14.73,,,0.0013595855905841336,0.002040798187785242,0.007207500594881067,2,0.3390411082960644,101282001.13013744,-0.1267089096416094,20日新高
ATKR,93.83,,,0.00021324243664366804,0.0016012118423383015,0.27089258436923824,4,0.8803535250631432,116781804.9249649,0.0,20日新高
SAFT,103.58,,,0.0005796482798892111,0.0007729645512530858,0.39164317353699984,2,0.33696299112468703,38412032.47226715,0.0,20日新高
